element,gameweek,season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,explain,modified,web_name,element_type,team,now_cost,name,position,xP
352,3,2025-26,30,0,0,0,0,0,0,0,0,0,0,0,10,7.6,4.4,2.0,1.4,3,2,1,6,0,0.0,0.03,0.03,0.07,1,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 30, 'points_modification': 0}]}]",False,Harrison,3,11,53,Harrison,MID,1
353,3,2025-26,59,0,0,0,0,0,0,0,0,0,0,0,5,4.0,15.1,9.0,2.8,0,2,1,3,1,0.22,0.12,0.34,0.39,1,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 59, 'points_modification': 0}]}]",False,James,3,11,53,James,MID,1
354,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ampadu,3,11,49,Ampadu,MID,0
355,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Greenwood,3,11,49,Greenwood,MID,0
356,3,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,19,13.4,7.5,2.0,2.3,3,2,3,8,1,0.0,0.01,0.01,0.46,3,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Gruev,3,11,49,Gruev,MID,3
357,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ramazani,3,11,49,Ramazani,MID,0
358,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Tanaka,3,11,49,Tanaka,MID,0
359,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Crew,3,11,45,Crew,MID,0
360,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gelhardt,3,11,45,Gelhardt,MID,0
361,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gyabi,3,11,45,Gyabi,MID,0
362,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Piroe,4,11,52,Piroe,FWD,0
363,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bamford,4,11,49,Bamford,FWD,0
364,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Mateo Joseph,4,11,50,Mateo Joseph,FWD,0
365,3,2025-26,69,0,0,1,0,0,0,0,0,0,0,0,8,10.6,5.1,11.0,2.7,5,4,0,9,1,0.1,0.02,0.12,0.39,2,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 69, 'points_modification': 0}]}]",False,Nmecha,4,11,50,Nmecha,FWD,2
366,3,2025-26,90,0,0,1,0,0,0,0,0,0,1,2,29,16.8,0.0,0.0,1.7,2,9,0,0,1,0.0,0.0,0.0,0.49,8,True,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 2, 'value': 2, 'points_modification': 0}]}]",False,A.Becker,1,12,55,A.Becker,GK,8
367,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Mamardashvili,1,12,43,Mamardashvili,GK,0
368,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Pécsi,1,12,39,Pécsi,GK,0
369,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Woodman,1,12,39,Woodman,GK,0
370,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Frimpong,2,12,59,Frimpong,DEF,0
371,3,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,27,22.0,1.8,0.0,2.4,6,2,3,9,1,0.0,0.0,0.0,0.49,6,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}]}]",False,Kerkez,2,12,59,Kerkez,DEF,6
372,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Robertson,2,12,58,Robertson,DEF,0
373,3,2025-26,90,0,0,1,0,0,0,0,0,0,0,2,29,31.2,3.7,2.0,3.7,8,2,0,8,1,0.0,0.02,0.02,0.49,8,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 2, 'value': 2, 'points_modification': 0}]}]",False,Virgil,2,12,61,Virgil,DEF,8
374,3,2025-26,78,0,0,1,0,0,0,0,0,0,0,0,26,16.2,0.8,0.0,1.7,4,2,1,5,1,0.0,0.0,0.0,0.4,6,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 78, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}]}]",False,Konaté,2,12,55,Konaté,DEF,6
375,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bradley,2,12,50,Bradley,DEF,0
376,3,2025-26,11,0,0,0,0,0,0,0,0,0,0,0,6,12.2,0.1,0.0,1.2,7,0,0,7,0,0.0,0.0,0.0,0.09,1,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 11, 'points_modification': 0}]}]",False,Gomez,2,12,50,Gomez,DEF,1
377,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Tsimikas,2,12,48,Tsimikas,DEF,0
378,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Nallo,2,12,39,Nallo,DEF,0
379,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,R.Williams,2,12,39,R.Williams,DEF,0
380,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ramsay,2,12,39,Ramsay,DEF,0
381,3,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,5,0.4,6.8,17.0,2.4,0,2,0,2,1,0.05,0.03,0.08,0.49,3,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,M.Salah,3,12,145,M.Salah,MID,3
382,3,2025-26,88,0,0,1,0,0,0,0,0,0,0,0,18,14.8,12.6,23.0,5.0,2,4,2,8,1,0.18,0.06,0.24,0.4,3,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 88, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Wirtz,3,12,82,Wirtz,MID,3
383,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Luis Díaz,3,12,80,Luis Díaz,MID,0
384,3,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,10,11.4,13.9,22.0,4.7,2,2,1,5,1,0.05,0.01,0.06,0.49,3,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Gakpo,3,12,76,Gakpo,MID,3
385,3,2025-26,11,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,2.0,0.2,0,0,0,0,0,0.12,0.0,0.12,0.09,1,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 11, 'points_modification': 0}]}]",False,Chiesa,3,12,64,Chiesa,MID,1
386,3,2025-26,60,0,0,1,0,0,0,0,0,0,0,0,7,6.2,21.5,5.0,3.3,2,7,0,9,1,0.05,0.05,0.1,0.31,3,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 60, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Mac Allister,3,12,64,Mac Allister,MID,3
387,3,2025-26,90,1,0,1,0,0,0,0,0,0,0,3,45,56.0,17.0,7.0,8.0,7,5,2,14,1,0.03,0.02,0.05,0.49,13,True,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 3, 'value': 3, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 14, 'points_modification': 0}]}]",False,Szoboszlai,3,12,65,Szoboszlai,MID,13
388,3,2025-26,29,0,1,0,0,0,0,0,0,0,0,0,14,5.6,11.6,0.0,1.7,1,2,0,3,0,0.0,0.02,0.02,0.18,4,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 29, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}]}]",False,C.Jones,3,12,54,C.Jones,MID,4
389,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Elliott,3,2,54,Elliott,MID,0
390,3,2025-26,90,0,0,1,0,0,0,0,1,0,0,0,13,6.2,15.3,1.0,2.3,1,7,1,9,1,0.02,0.01,0.03,0.49,2,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,Gravenberch,3,12,56,Gravenberch,MID,2
391,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gannon-Doak,3,4,50,Gannon-Doak,MID,0
392,3,2025-26,1,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.09,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,Endo,3,12,49,Endo,MID,0
393,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bajcetic,3,12,44,Bajcetic,MID,0
394,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,McConnell,3,12,44,McConnell,MID,0
395,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Morton,3,12,45,Morton,MID,0
396,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Nyoni,3,12,44,Nyoni,MID,0
397,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Darwin,4,12,65,Darwin,FWD,0
398,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Danns,4,12,44,Danns,FWD,0
399,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ederson M.,1,13,53,Ederson M.,GK,0
400,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ortega Moreno,1,13,49,Ortega Moreno,GK,0
401,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bettinelli,1,13,40,Bettinelli,GK,0
402,3,2025-26,90,0,0,0,2,0,0,0,1,0,0,0,-1,12.6,12.8,4.0,2.9,5,3,3,8,1,0.0,0.46,0.46,2.3,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,Aït-Nouri,2,13,59,Aït-Nouri,DEF,0
403,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gvardiol,2,13,58,Gvardiol,DEF,0
404,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Akanji,2,13,54,Akanji,DEF,0
405,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Aké,2,13,54,Aké,DEF,0
406,3,2025-26,84,0,0,0,1,0,0,0,1,0,0,0,8,14.0,2.3,0.0,1.6,2,1,4,6,1,0.0,0.01,0.01,1.19,1,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 84, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,Khusanov,2,13,54,Khusanov,DEF,1
407,3,2025-26,84,0,0,0,1,0,0,0,0,0,0,0,7,10.6,5.3,0.0,1.6,6,5,0,6,1,0.0,0.02,0.02,1.19,2,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 84, 'points_modification': 0}]}]",False,Matheus N.,2,13,53,Matheus N.,DEF,2
408,3,2025-26,5,0,0,0,1,0,0,0,0,0,0,0,-1,5.6,0.1,0.0,0.6,1,0,0,1,0,0.0,0.0,0.0,1.11,1,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 5, 'points_modification': 0}]}]",False,Rúben,2,13,55,Rúben,DEF,1
409,3,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,7,15.6,1.8,0.0,1.7,4,5,0,4,1,0.0,0.01,0.01,2.3,1,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False,Stones,2,13,55,Stones,DEF,1
410,3,2025-26,5,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.3,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,1.11,1,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 5, 'points_modification': 0}]}]",False,Lewis,2,13,50,Lewis,DEF,1
411,3,2025-26,18,0,0,0,1,0,0,0,0,0,0,0,-1,7.8,1.5,2.0,1.1,1,1,2,3,0,0.02,0.0,0.02,1.23,1,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 18, 'points_modification': 0}]}]",False,O’Reilly,2,13,49,O’Reilly,DEF,1
412,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Vitor Reis,2,13,50,Vitor Reis,DEF,0
413,3,2025-26,71,0,1,0,1,0,0,0,0,0,0,2,27,25.2,32.5,16.0,7.4,1,5,2,8,1,0.05,0.44,0.49,1.07,7,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 71, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 2, 'value': 2, 'points_modification': 0}]}]",False,Marmoush,3,13,83,Marmoush,MID,7
414,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Foden,3,13,81,Foden,MID,0
415,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Savinho,3,13,69,Savinho,MID,0
416,3,2025-26,71,0,0,0,1,0,0,0,0,0,0,0,8,3.2,5.2,2.0,1.0,2,1,1,4,1,0.0,0.03,0.03,1.07,2,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 71, 'points_modification': 0}]}]",False,Bernardo,3,13,64,Bernardo,MID,2
417,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Cherki,3,13,63,Cherki,MID,0
418,3,2025-26,18,0,0,0,1,0,0,0,0,0,0,0,4,4.0,21.3,2.0,2.7,0,0,0,0,0,0.0,0.01,0.01,1.23,1,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 18, 'points_modification': 0}]}]",False,Doku,3,13,65,Doku,MID,1
419,3,2025-26,87,0,2,0,2,0,0,0,0,0,0,2,45,47.2,36.0,34.0,11.7,2,8,1,11,1,0.28,0.59,0.87,0.99,10,True,"[{'fixture': 30, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 87, 'points_modification': 0}, {'identifier': 'assists', 'points': 6, 'value': 2, 'points_modification': 0}, {'identifier': 'bonus', 'points': 2, 'value': 2, 'points_modification': 0}]}]",False,Grealish,3,9,69,Grealish,MID,10
420,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gündoğan,3,13,63,Gündoğan,MID,0
421,3,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,14,13.0,17.4,1.0,3.1,1,8,1,10,1,0.03,0.16,0.19,2.3,2,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Rodrigo,3,13,64,Rodrigo,MID,2
422,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Kovačić,3,13,59,Kovačić,MID,0
423,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,N.Gonzalez,3,13,59,N.Gonzalez,MID,0
424,3,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,5,3.2,10.5,16.0,3.0,1,4,1,6,1,0.3,0.18,0.48,2.3,2,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Bobb,3,13,55,Bobb,MID,2
425,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Echeverri,3,13,54,Echeverri,MID,0
426,3,2025-26,32,0,0,0,3,0,0,0,0,0,0,0,7,5.4,12.3,2.0,2.0,0,3,1,4,0,0.0,0.09,0.09,1.95,1,False,"[{'fixture': 27, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 32, 'points_modification': 0}]}]",False,McAtee,3,16,53,McAtee,MID,1
427,3,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,18,11.8,32.3,1.0,4.5,1,3,1,5,1,0.02,0.12,0.14,2.3,2,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Reijnders,3,13,57,Reijnders,MID,2
428,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Nypan,3,13,50,Nypan,MID,0
429,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 22, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Phillips,3,13,49,Phillips,MID,0
