element,gameweek,season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,explain,modified,web_name,element_type,team,now_cost,name,position,xP
346,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Byram,2,11,39,Byram,DEF,0
347,1,2025-26,90,0,0,1,0,0,0,0,0,0,0,3,35,30.4,33.6,17.0,8.1,7,6,1,8,1,0.17,0.14,0.31,0.55,9,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 3, 'value': 3, 'points_modification': 0}]}]",False,Gudmundsson,2,11,40,Gudmundsson,DEF,9
348,1,2025-26,90,0,0,1,0,0,0,0,0,0,0,1,26,14.4,0.6,0.0,1.5,7,2,0,7,1,0.0,0.0,0.0,0.55,7,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Rodon,2,11,40,Rodon,DEF,7
349,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Schmidt,2,11,40,Schmidt,DEF,0
350,1,2025-26,23,0,0,0,0,0,0,0,0,0,0,0,10,9.2,24.9,6.0,4.0,0,0,2,2,0,0.0,0.21,0.21,0.47,1,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 23, 'points_modification': 0}]}]",False,Aaronson,3,11,54,Aaronson,MID,1
351,1,2025-26,66,0,0,1,0,0,0,0,0,0,0,0,12,6.6,6.3,11.0,2.4,2,1,4,7,1,0.14,0.01,0.15,0.08,3,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 66, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Gnonto,3,11,53,Gnonto,MID,3
352,1,2025-26,12,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.3,2.0,0.6,0,0,1,1,0,0.0,0.0,0.0,0.28,1,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 12, 'points_modification': 0}]}]",False,Harrison,3,11,53,Harrison,MID,1
353,1,2025-26,77,0,0,1,0,0,0,0,0,0,0,0,6,6.2,15.7,11.0,3.3,1,1,0,2,1,0.14,0.05,0.19,0.28,3,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 77, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,James,3,11,53,James,MID,3
354,1,2025-26,77,0,0,1,0,0,0,0,0,0,0,0,12,10.8,4.9,2.0,1.8,2,3,3,8,1,0.0,0.02,0.02,0.28,3,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 77, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Ampadu,3,11,49,Ampadu,MID,3
355,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Greenwood,3,11,49,Greenwood,MID,0
356,1,2025-26,12,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.3,0.0,0.2,1,0,0,1,0,0.0,0.0,0.0,0.28,1,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 12, 'points_modification': 0}]}]",False,Gruev,3,11,49,Gruev,MID,1
357,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ramazani,3,11,49,Ramazani,MID,0
358,1,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,13,2.2,24.3,9.0,3.6,1,6,0,7,1,0.09,0.03,0.12,0.55,3,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Tanaka,3,11,49,Tanaka,MID,3
359,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Crew,3,11,45,Crew,MID,0
360,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gelhardt,3,11,45,Gelhardt,MID,0
361,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gyabi,3,11,45,Gyabi,MID,0
362,1,2025-26,77,0,0,1,0,0,0,0,0,0,0,0,4,2.0,5.6,44.0,5.2,0,4,0,4,1,0.28,0.04,0.32,0.28,2,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 77, 'points_modification': 0}]}]",False,Piroe,4,11,52,Piroe,FWD,2
363,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bamford,4,11,49,Bamford,FWD,0
364,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Mateo Joseph,4,11,50,Mateo Joseph,FWD,0
365,1,2025-26,12,1,0,0,0,0,0,0,0,0,0,0,20,34.0,1.6,22.0,5.8,1,2,0,3,0,0.85,0.01,0.86,0.28,5,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 12, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 4, 'value': 1, 'points_modification': 0}]}]",False,Nmecha,4,11,50,Nmecha,FWD,5
366,1,2025-26,90,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,7,0,0,1,0.0,0.01,0.01,1.7,1,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False,A.Becker,1,12,55,A.Becker,GK,1
367,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Mamardashvili,1,12,43,Mamardashvili,GK,0
368,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Pécsi,1,12,39,Pécsi,GK,0
369,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Woodman,1,12,39,Woodman,GK,0
370,1,2025-26,59,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.3,2.0,0.9,3,1,1,4,1,0.01,0.01,0.02,0.81,1,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 59, 'points_modification': 0}]}]",False,Frimpong,2,12,59,Frimpong,DEF,1
371,1,2025-26,59,0,0,0,0,0,0,0,1,0,0,0,5,8.4,1.3,0.0,1.0,5,5,1,6,1,0.0,0.01,0.01,0.81,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 59, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,Kerkez,2,12,59,Kerkez,DEF,0
372,1,2025-26,30,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,2,0,0,2,0,0.0,0.04,0.04,0.89,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 30, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False,Robertson,2,12,58,Robertson,DEF,0
373,1,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,11,49.4,0.9,25.0,7.5,20,4,1,21,1,0.18,0.01,0.19,1.7,3,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 21, 'points_modification': 0}]}]",False,Virgil,2,12,61,Virgil,DEF,3
374,1,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,0.6,0.0,2.2,7,5,0,7,1,0.0,0.0,0.0,1.7,1,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False,Konaté,2,12,55,Konaté,DEF,1
375,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bradley,2,12,50,Bradley,DEF,0
376,1,2025-26,18,0,0,0,1,0,0,0,0,0,0,0,-1,2.4,0.4,0.0,0.3,1,1,0,1,0,0.0,0.0,0.0,0.21,1,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 18, 'points_modification': 0}]}]",False,Gomez,2,12,50,Gomez,DEF,1
377,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Tsimikas,2,12,48,Tsimikas,DEF,0
378,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Nallo,2,12,39,Nallo,DEF,0
379,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,R.Williams,2,12,39,R.Williams,DEF,0
380,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ramsay,2,12,39,Ramsay,DEF,0
381,1,2025-26,90,1,0,0,2,0,0,0,0,0,0,1,36,49.0,33.8,51.0,13.4,1,9,0,10,1,0.26,0.11,0.37,1.7,8,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,M.Salah,3,12,145,M.Salah,MID,8
382,1,2025-26,81,0,0,0,2,0,0,0,0,0,0,0,14,12.0,45.0,12.0,6.9,1,6,2,9,1,0.14,0.28,0.42,1.7,2,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 81, 'points_modification': 0}]}]",False,Wirtz,3,12,82,Wirtz,MID,2
383,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Luis Díaz,3,12,80,Luis Díaz,MID,0
384,1,2025-26,90,1,0,0,2,0,0,0,0,0,0,0,34,48.2,39.6,46.0,13.4,1,6,1,8,1,0.2,0.44,0.64,1.7,7,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}]}]",False,Gakpo,3,12,76,Gakpo,MID,7
385,1,2025-26,8,1,0,0,0,0,0,0,0,0,0,0,29,35.2,0.3,17.0,5.3,0,0,1,1,0,0.16,0.0,0.16,0.0,6,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 8, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}]}]",False,Chiesa,3,12,64,Chiesa,MID,6
386,1,2025-26,71,0,1,0,1,0,0,0,0,0,0,0,27,27.4,15.2,11.0,5.4,1,2,3,6,1,0.03,0.02,0.05,1.49,5,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 71, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}]}]",False,Mac Allister,3,12,64,Mac Allister,MID,5
387,1,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,17,14.0,29.8,24.0,6.8,2,5,4,11,1,0.1,0.09,0.19,1.7,2,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False,Szoboszlai,3,12,65,Szoboszlai,MID,2
388,1,2025-26,18,0,0,0,1,0,0,0,0,0,0,0,4,3.2,10.9,0.0,1.4,0,1,0,1,0,0.0,0.04,0.04,0.21,1,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 18, 'points_modification': 0}]}]",False,C.Jones,3,12,54,C.Jones,MID,1
389,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Elliott,3,2,54,Elliott,MID,0
390,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gravenberch,3,12,56,Gravenberch,MID,0
391,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gannon-Doak,3,4,50,Gannon-Doak,MID,0
392,1,2025-26,30,0,1,0,2,0,0,0,0,0,0,0,15,24.6,10.7,0.0,3.5,1,0,2,3,0,0.0,0.0,0.0,0.89,4,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 30, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}]}]",False,Endo,3,12,49,Endo,MID,4
393,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bajcetic,3,12,44,Bajcetic,MID,0
394,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,McConnell,3,12,44,McConnell,MID,0
395,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Morton,3,12,45,Morton,MID,0
396,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Nyoni,3,12,44,Nyoni,MID,0
397,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Darwin,4,12,65,Darwin,FWD,0
398,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 1, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Danns,4,12,44,Danns,FWD,0
399,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ederson M.,1,13,53,Ederson M.,GK,0
400,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Ortega Moreno,1,13,49,Ortega Moreno,GK,0
401,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Bettinelli,1,13,40,Bettinelli,GK,0
402,1,2025-26,90,0,0,1,0,0,0,0,0,0,0,1,33,30.4,13.5,3.0,4.7,9,3,6,15,1,0.04,0.02,0.06,0.56,9,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 15, 'points_modification': 0}]}]",False,Aït-Nouri,2,13,59,Aït-Nouri,DEF,9
403,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gvardiol,2,13,58,Gvardiol,DEF,0
404,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Akanji,2,13,54,Akanji,DEF,0
405,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Aké,2,13,54,Aké,DEF,0
406,1,2025-26,8,0,0,0,0,0,0,0,0,0,0,0,7,3.6,0.0,0.0,0.4,0,0,1,1,0,0.0,0.0,0.0,0.08,1,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 8, 'points_modification': 0}]}]",False,Khusanov,2,13,54,Khusanov,DEF,1
407,1,2025-26,24,0,0,0,0,0,0,0,0,0,0,0,5,3.8,1.2,0.0,0.5,3,2,1,4,0,0.0,0.0,0.0,0.21,1,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 24, 'points_modification': 0}]}]",False,Matheus N.,2,13,53,Matheus N.,DEF,1
408,1,2025-26,90,0,0,1,0,0,0,0,0,0,0,0,26,21.6,1.7,2.0,2.5,4,4,0,4,1,0.0,0.08,0.08,0.56,6,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}]}]",False,Rúben,2,13,55,Rúben,DEF,6
409,1,2025-26,81,0,0,1,0,0,0,0,0,0,0,0,28,14.4,2.2,0.0,1.7,2,4,0,2,1,0.0,0.01,0.01,0.47,6,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 81, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}]}]",False,Stones,2,13,55,Stones,DEF,6
410,1,2025-26,65,0,1,1,0,0,0,0,0,0,0,2,41,29.2,13.1,8.0,5.0,5,1,1,6,1,0.0,0.59,0.59,0.35,11,True,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 65, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 2, 'value': 2, 'points_modification': 0}]}]",False,Lewis,2,13,50,Lewis,DEF,11
411,1,2025-26,24,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,5.0,0.0,0.5,0,0,0,0,0,0.0,0.01,0.01,0.21,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 24, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False,O’Reilly,2,13,49,O’Reilly,DEF,0
412,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Vitor Reis,2,13,50,Vitor Reis,DEF,0
413,1,2025-26,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,6.0,0.7,0,1,0,1,0,0.12,0.0,0.12,0.21,1,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 24, 'points_modification': 0}]}]",False,Marmoush,3,13,83,Marmoush,MID,1
414,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Foden,3,13,81,Foden,MID,0
415,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Savinho,3,13,69,Savinho,MID,0
416,1,2025-26,65,0,0,1,0,0,0,0,0,0,0,0,25,22.0,62.0,4.0,8.8,1,4,4,9,1,0.0,0.44,0.44,0.35,3,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 65, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Bernardo,3,13,64,Bernardo,MID,3
417,1,2025-26,17,1,0,0,0,0,0,0,0,0,0,0,22,35.8,2.8,7.0,4.6,1,0,0,1,0,0.06,0.03,0.09,0.21,6,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 17, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}]}]",False,Cherki,3,13,63,Cherki,MID,6
418,1,2025-26,65,0,0,1,0,0,0,0,0,0,0,0,4,0.0,3.2,4.0,0.6,0,1,0,1,1,0.0,0.02,0.02,0.35,3,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 65, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False,Doku,3,13,65,Doku,MID,3
419,1,2025-26,19,0,0,0,1,0,0,0,0,0,0,0,4,5.8,0.8,5.0,1.2,1,1,0,2,0,0.02,0.0,0.02,1.14,1,False,"[{'fixture': 10, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 19, 'points_modification': 0}]}]",False,Grealish,3,9,69,Grealish,MID,1
420,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Gündoğan,3,13,63,Gündoğan,MID,0
421,1,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,"[{'fixture': 7, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False,Rodrigo,3,13,64,Rodrigo,MID,0
